User ID;Product ID;Product Name;Brand;Category;Price;Rating/5;Color;Size
64;104;Jeans;H&M;Men's Fashion;24;47.372;White;M
35;105;Jeans;Zara;Women's Fashion;52;17.509;Yellow;L
63;106;Jeans;H&M;Kids' Fashion;21;27.262;Red;L
19;107;Sweater;Zara;Men's Fashion;23;33.213;Red;L
80;108;Sweater;Gucci;Men's Fashion;13;4.278;Green;L
77;109;Jeans;Nike;Kids' Fashion;73;27.276;Black;XL
22;110;Sweater;Gucci;Women's Fashion;33;4.665;Blue;XL
99;111;Shoes;Zara;Women's Fashion;55;23.936;Green;M
92;112;Jeans;Adidas;Men's Fashion;15;24.462;White;S
97;113;T-shirt;Zara;Men's Fashion;60;11.884;White;L
48;114;Shoes;H&M;Men's Fashion;37;14.571;Red;M
37;115;Dress;Adidas;Kids' Fashion;64;28.878;Blue;L
77;116;Shoes;Adidas;Women's Fashion;60;31.148;Green;M
52;117;Dress;Zara;Kids' Fashion;75;39.921;White;M
63;118;Dress;Adidas;Men's Fashion;71;35.173;Yellow;S
10;119;Jeans;Nike;Men's Fashion;73;26.579;Yellow;S
77;120;T-shirt;H&M;Men's Fashion;12;25.073;Green;M
95;121;T-shirt;Gucci;Men's Fashion;96;16.339;Red;M
90;122;Sweater;H&M;Women's Fashion;36;44.251;Blue;XL
80;123;Sweater;Nike;Women's Fashion;65;26.473;Yellow;L
65;124;Sweater;H&M;Men's Fashion;62;10.908;Black;L
56;125;Sweater;H&M;Kids' Fashion;56;41.393;Green;L
65;126;T-shirt;Nike;Kids' Fashion;55;48.517;Green;M
7;127;Shoes;Zara;Women's Fashion;47;48.674;Yellow;M
100;128;T-shirt;H&M;Women's Fashion;61;23.104;Green;M
70;129;T-shirt;Zara;Women's Fashion;85;21.043;Yellow;M
40;130;Shoes;Nike;Women's Fashion;81;10.219;Green;M
70;131;T-shirt;H&M;Men's Fashion;50;33.774;Blue;M
100;132;Sweater;Adidas;Women's Fashion;10;29.977;White;M
29;133;Shoes;H&M;Kids' Fashion;28;16.645;Blue;XL
23;134;Sweater;Zara;Women's Fashion;60;36.336;Yellow;S
94;135;Dress;Adidas;Kids' Fashion;14;36.547;Blue;L
34;136;Shoes;Zara;Men's Fashion;45;10.176;Blue;XL
44;137;Dress;Gucci;Kids' Fashion;90;33.205;Green;S
16;138;Dress;H&M;Women's Fashion;23;18.115;Yellow;S
73;139;Sweater;Gucci;Women's Fashion;45;3.54;Blue;XL
54;140;Shoes;Zara;Kids' Fashion;40;20.226;Green;M
58;141;Jeans;Nike;Women's Fashion;28;44.415;Yellow;L
46;142;Shoes;Nike;Men's Fashion;38;44.039;White;XL
88;143;Shoes;Gucci;Women's Fashion;81;49.229;White;L
75;144;Shoes;Adidas;Kids' Fashion;57;10.009;Blue;M
34;145;T-shirt;Zara;Kids' Fashion;60;48.219;Green;S
75;146;Shoes;Adidas;Women's Fashion;53;34.663;Yellow;M
54;147;Shoes;Gucci;Kids' Fashion;48;25.823;Green;L
39;148;Shoes;Adidas;Women's Fashion;82;27.163;Black;L
95;149;Jeans;Adidas;Women's Fashion;56;40.012;Green;M
67;150;T-shirt;Nike;Women's Fashion;43;11.973;Green;M
5;151;Shoes;Adidas;Men's Fashion;77;2.352;Blue;M
31;152;Jeans;Nike;Men's Fashion;71;48.156;Green;S
2;153;Shoes;Nike;Kids' Fashion;31;19.462;Black;S
51;154;Dress;Zara;Men's Fashion;11;23.012;Blue;L
91;155;T-shirt;Gucci;Women's Fashion;48;24.338;White;L
92;156;T-shirt;Adidas;Women's Fashion;21;11.541;Red;L
39;157;Dress;Adidas;Women's Fashion;67;39.817;Yellow;S
99;158;Shoes;Adidas;Men's Fashion;88;29.233;Blue;M
10;159;Jeans;Nike;Kids' Fashion;50;22.417;Green;S
46;160;Shoes;Gucci;Women's Fashion;35;29.838;Black;L
80;161;Sweater;Adidas;Women's Fashion;67;47.354;Blue;M
40;162;T-shirt;Nike;Women's Fashion;48;29.816;Red;L
18;163;Dress;Nike;Women's Fashion;93;4.268;Green;S
16;164;T-shirt;Nike;Men's Fashion;68;26.365;Red;L
34;165;Jeans;Gucci;Women's Fashion;67;22.754;White;XL
100;166;Sweater;Adidas;Kids' Fashion;96;47.438;White;L
92;167;Shoes;Zara;Kids' Fashion;43;4.478;Blue;S
54;168;Sweater;Gucci;Women's Fashion;69;44.565;Green;XL
62;169;Shoes;Zara;Men's Fashion;98;10.894;Black;XL
50;170;Sweater;Gucci;Men's Fashion;20;34.651;Yellow;M
24;171;Jeans;Nike;Men's Fashion;42;17.678;Blue;S
13;172;Jeans;Zara;Women's Fashion;32;47.954;Yellow;M
98;173;Dress;Nike;Kids' Fashion;21;31.018;Yellow;S
82;174;Jeans;Adidas;Kids' Fashion;80;33.345;Black;M
48;175;Dress;Adidas;Men's Fashion;55;19.132;Blue;S
59;176;Dress;H&M;Kids' Fashion;91;19.981;Red;XL
56;177;Sweater;Nike;Kids' Fashion;12;45.676;Yellow;M
93;178;Jeans;Nike;Women's Fashion;26;16.878;Red;XL
54;179;Shoes;Adidas;Kids' Fashion;53;10.283;Blue;M
61;180;T-shirt;Zara;Kids' Fashion;43;23.664;Green;M
74;181;Shoes;H&M;Kids' Fashion;80;4.829;Black;L
39;182;Jeans;Zara;Men's Fashion;68;43.589;Yellow;L
20;183;Jeans;Zara;Kids' Fashion;67;26.752;Black;M
67;184;Sweater;Zara;Women's Fashion;67;34.485;Green;L
38;185;Sweater;Gucci;Men's Fashion;34;15.653;Yellow;L
16;186;Jeans;Adidas;Men's Fashion;56;24.349;Blue;L
81;187;Jeans;Zara;Women's Fashion;36;3.043;Green;S
33;188;Shoes;Nike;Men's Fashion;44;43.599;Green;XL
55;189;Jeans;Adidas;Women's Fashion;15;34.669;Blue;L
38;190;Sweater;Zara;Kids' Fashion;32;4.033;Yellow;XL
48;191;T-shirt;Gucci;Kids' Fashion;95;32.306;Black;M
35;192;Sweater;Zara;Kids' Fashion;87;39.615;White;L
8;193;T-shirt;H&M;Women's Fashion;60;29.369;White;L
56;194;Sweater;Adidas;Women's Fashion;92;37.925;White;S
32;195;Shoes;Zara;Kids' Fashion;60;33.448;White;L
72;196;Jeans;Gucci;Kids' Fashion;17;12.894;Red;M
48;197;Jeans;Nike;Kids' Fashion;90;2.299;Yellow;XL
3;198;T-shirt;Zara;Men's Fashion;67;30.321;Blue;XL
39;199;T-shirt;Zara;Women's Fashion;15;49.806;Black;M
75;200;Sweater;H&M;Men's Fashion;45;41.244;Black;S
21;201;Jeans;Zara;Women's Fashion;57;4.246;Yellow;M
84;202;Sweater;Nike;Men's Fashion;40;34.955;Green;S
53;203;Jeans;Zara;Women's Fashion;75;18.762;Yellow;S
3;204;T-shirt;Zara;Kids' Fashion;81;18.932;Black;M
41;205;T-shirt;H&M;Men's Fashion;73;29.765;Yellow;XL
64;206;Jeans;Nike;Kids' Fashion;56;43.604;Yellow;XL
30;207;Sweater;Gucci;Kids' Fashion;53;27.895;Black;M
9;208;Jeans;Zara;Men's Fashion;79;26.711;White;M
88;209;Dress;H&M;Women's Fashion;30;10.286;Black;XL
36;210;Jeans;Adidas;Women's Fashion;42;2.049;Yellow;M
6;211;Jeans;Zara;Women's Fashion;50;31.738;Green;L
24;212;T-shirt;Adidas;Women's Fashion;71;34.395;White;S
76;213;Jeans;Zara;Women's Fashion;80;48.602;Yellow;XL
59;214;Dress;Adidas;Women's Fashion;98;17.939;Yellow;XL
49;215;T-shirt;Adidas;Men's Fashion;49;36.232;Yellow;S
87;216;Shoes;Gucci;Kids' Fashion;57;38.824;White;M
7;217;Sweater;Gucci;Women's Fashion;98;14.381;Yellow;S
94;218;Sweater;Gucci;Men's Fashion;69;3.077;Red;M
78;219;Dress;H&M;Women's Fashion;97;19.688;Green;S
35;220;T-shirt;H&M;Kids' Fashion;42;45.053;Blue;L
68;221;T-shirt;Adidas;Men's Fashion;49;28.591;Black;L
77;222;Dress;Adidas;Kids' Fashion;36;11.053;Yellow;S
33;223;Jeans;Gucci;Women's Fashion;73;29.708;White;XL
48;224;T-shirt;Adidas;Women's Fashion;88;17.486;White;L
46;225;Dress;Nike;Men's Fashion;61;16.351;Yellow;S
6;226;Sweater;H&M;Men's Fashion;16;24.317;Green;XL
44;227;Dress;Adidas;Kids' Fashion;20;41.442;Red;S
66;228;Shoes;H&M;Men's Fashion;15;19.674;Green;S
81;229;Shoes;Adidas;Kids' Fashion;65;18.233;Red;XL
96;230;Shoes;Zara;Men's Fashion;82;45.929;Black;S
92;231;Dress;Zara;Women's Fashion;33;47.384;Red;L
93;232;Jeans;Zara;Men's Fashion;49;14.143;Red;S
79;233;Shoes;Nike;Kids' Fashion;39;47.063;Red;M
64;234;Sweater;H&M;Kids' Fashion;55;1.699;White;S
61;235;Shoes;Zara;Women's Fashion;50;18.145;Green;L
40;236;Shoes;Zara;Men's Fashion;44;17.183;White;S
68;237;Shoes;Adidas;Men's Fashion;58;3.662;White;S
10;238;Shoes;Adidas;Kids' Fashion;47;21.468;White;XL
33;239;Shoes;Gucci;Kids' Fashion;93;39.562;White;L
27;240;Dress;H&M;Men's Fashion;10;22.345;Black;L
55;241;Jeans;Gucci;Men's Fashion;21;24.049;Green;S
72;242;Dress;H&M;Men's Fashion;52;41.287;Green;M
88;243;Shoes;H&M;Men's Fashion;79;10.593;White;XL
77;244;Sweater;Zara;Women's Fashion;85;34.746;Blue;XL
27;245;Dress;H&M;Women's Fashion;15;23.336;Black;S
89;246;Jeans;Gucci;Kids' Fashion;68;31.842;Green;S
32;247;Shoes;Zara;Women's Fashion;72;22.601;White;S
83;248;Sweater;Zara;Kids' Fashion;81;36.161;Red;M
34;249;Jeans;H&M;Kids' Fashion;41;18.756;Black;XL
68;250;Dress;H&M;Women's Fashion;21;27.725;Yellow;XL
46;251;Jeans;Gucci;Kids' Fashion;87;21.932;White;L
43;252;Dress;H&M;Men's Fashion;25;1.659;Blue;L
65;253;T-shirt;Zara;Kids' Fashion;98;42.368;White;M
20;254;Jeans;Gucci;Kids' Fashion;15;1.393;Yellow;L
74;255;T-shirt;H&M;Kids' Fashion;81;25.505;Green;M
33;256;Jeans;Gucci;Kids' Fashion;86;20.597;Blue;L
38;257;Shoes;Nike;Women's Fashion;82;34.814;Red;S
86;258;Dress;Gucci;Women's Fashion;14;35.634;Yellow;S
44;259;Shoes;Nike;Men's Fashion;27;25.044;White;L
34;260;Dress;Adidas;Kids' Fashion;59;41.548;Green;S
50;261;Dress;Zara;Men's Fashion;49;2.981;Yellow;S
68;262;Jeans;Gucci;Women's Fashion;94;42.885;Blue;S
5;263;Jeans;Zara;Men's Fashion;71;40.535;Yellow;XL
46;264;Dress;Gucci;Women's Fashion;55;31.906;White;XL
8;265;T-shirt;H&M;Kids' Fashion;60;27.467;Blue;XL
51;266;Jeans;Gucci;Kids' Fashion;62;23.677;White;XL
25;267;Jeans;Adidas;Women's Fashion;53;44.413;Black;S
32;268;Jeans;Adidas;Kids' Fashion;22;39.395;Yellow;L
34;269;Shoes;H&M;Kids' Fashion;100;47.433;Black;S
3;270;Sweater;Adidas;Kids' Fashion;60;4.213;Blue;XL
76;271;Jeans;Nike;Men's Fashion;45;40.752;Blue;L
43;272;Dress;Nike;Kids' Fashion;95;23.112;White;M
4;273;Dress;Nike;Men's Fashion;29;17.646;White;XL
77;274;Dress;Adidas;Women's Fashion;18;16.572;Red;S
58;275;Jeans;Nike;Men's Fashion;93;38.094;Green;XL
73;276;Jeans;Nike;Men's Fashion;43;13.933;Yellow;M
50;277;Dress;H&M;Kids' Fashion;49;18.898;White;M
4;278;Jeans;Gucci;Men's Fashion;98;29.585;Black;L
3;279;Shoes;Adidas;Kids' Fashion;11;21.912;Yellow;M
31;280;Dress;Gucci;Kids' Fashion;19;21.297;White;XL
30;281;Jeans;H&M;Women's Fashion;67;22.565;Green;S
18;282;Jeans;Nike;Men's Fashion;75;12.665;Black;M
95;283;Sweater;H&M;Men's Fashion;80;41.798;White;S
78;284;T-shirt;Zara;Men's Fashion;23;38.141;Black;S
49;285;Sweater;Nike;Women's Fashion;80;37.041;Yellow;L
69;286;T-shirt;H&M;Kids' Fashion;13;3.236;White;XL
71;287;T-shirt;Zara;Kids' Fashion;62;45.371;Blue;XL
13;288;Sweater;Nike;Men's Fashion;38;21.088;Black;M
88;289;Sweater;Adidas;Kids' Fashion;18;28.055;Blue;M
38;290;Sweater;Zara;Men's Fashion;13;48.839;White;S
3;291;Dress;H&M;Women's Fashion;64;4.818;White;XL
91;292;T-shirt;Nike;Men's Fashion;63;30.755;Green;S
9;293;Sweater;Nike;Men's Fashion;96;27.696;Black;XL
4;294;Dress;H&M;Women's Fashion;89;40.925;White;XL
39;295;Dress;H&M;Kids' Fashion;56;24.245;Black;XL
99;296;T-shirt;H&M;Women's Fashion;25;41.002;White;S
30;297;Sweater;Gucci;Kids' Fashion;14;18.779;Blue;XL
4;298;Shoes;Zara;Women's Fashion;14;14.163;Red;M
69;299;Shoes;Gucci;Kids' Fashion;21;29.546;Green;S
3;300;Shoes;Adidas;Kids' Fashion;57;49.235;White;S
66;301;Shoes;Adidas;Kids' Fashion;93;20.449;Yellow;M
49;302;T-shirt;Gucci;Kids' Fashion;37;49.038;White;M
11;303;Jeans;Gucci;Women's Fashion;94;36.858;White;XL
7;304;Dress;Adidas;Women's Fashion;85;13.004;Green;M
26;305;Shoes;H&M;Women's Fashion;90;23.308;White;L
73;306;T-shirt;Gucci;Men's Fashion;23;28.006;Black;XL
62;307;Dress;Zara;Men's Fashion;11;3.889;Yellow;S
42;308;Jeans;Adidas;Men's Fashion;60;44.221;Yellow;S
37;309;Jeans;Gucci;Kids' Fashion;17;3.755;Black;S
61;310;Jeans;H&M;Men's Fashion;83;39.454;White;XL
55;311;Jeans;Nike;Men's Fashion;55;48.033;Black;L
41;312;Jeans;Zara;Men's Fashion;45;29.279;White;S
97;313;Shoes;H&M;Women's Fashion;76;4.512;Green;XL
13;314;Jeans;Nike;Kids' Fashion;94;20.623;Red;L
90;315;Jeans;Nike;Kids' Fashion;56;12.179;White;XL
34;316;Jeans;H&M;Women's Fashion;68;20.985;Red;S
55;317;Dress;Adidas;Women's Fashion;23;43.952;Red;XL
88;318;Sweater;Zara;Men's Fashion;49;11.558;Yellow;S
39;319;Jeans;H&M;Men's Fashion;61;12.319;White;L
25;320;Sweater;H&M;Kids' Fashion;86;31.469;Yellow;L
34;321;Shoes;Gucci;Kids' Fashion;40;44.522;Red;S
58;322;Shoes;H&M;Kids' Fashion;18;17.072;Red;M
30;323;Shoes;Zara;Women's Fashion;95;23.261;Green;M
3;324;Sweater;Gucci;Men's Fashion;18;45.306;Black;XL
67;325;T-shirt;Nike;Men's Fashion;91;2.668;Black;XL
7;326;Jeans;Zara;Men's Fashion;20;33.138;Green;L
95;327;Dress;Adidas;Kids' Fashion;72;45.729;White;L
34;328;Jeans;Adidas;Kids' Fashion;12;12.953;Blue;L
49;329;Jeans;Nike;Women's Fashion;56;3.736;Blue;XL
15;330;T-shirt;Zara;Men's Fashion;26;21.378;Blue;M
61;331;T-shirt;Adidas;Kids' Fashion;25;32.729;Black;S
25;332;Shoes;Zara;Men's Fashion;75;31.494;Blue;M
60;333;Dress;H&M;Kids' Fashion;70;20.424;Yellow;M
80;334;Sweater;Zara;Men's Fashion;16;18.552;Yellow;L
25;335;Sweater;Gucci;Men's Fashion;88;33.966;Red;XL
71;336;T-shirt;Nike;Kids' Fashion;28;41.697;White;XL
1;337;Shoes;Nike;Women's Fashion;80;15.915;White;L
22;338;Sweater;Nike;Women's Fashion;70;14.442;Blue;S
46;339;Dress;Gucci;Women's Fashion;74;1.804;White;M
52;340;Sweater;Adidas;Women's Fashion;32;12.464;Blue;L
27;341;Jeans;Gucci;Men's Fashion;91;44.736;Red;XL
69;342;Sweater;Zara;Women's Fashion;27;39.797;Yellow;S
29;343;T-shirt;Gucci;Women's Fashion;91;4.742;Yellow;XL
42;344;Dress;Nike;Kids' Fashion;44;38.739;Blue;L
97;345;Shoes;H&M;Kids' Fashion;67;14.204;Yellow;S
62;346;Jeans;Adidas;Kids' Fashion;19;48.294;Yellow;XL
76;347;Dress;H&M;Men's Fashion;18;11.105;Blue;XL
52;348;Shoes;Zara;Kids' Fashion;76;29.157;Blue;XL
36;349;Dress;Adidas;Kids' Fashion;97;31.502;White;XL
50;350;Jeans;H&M;Kids' Fashion;80;2.797;Black;XL
52;351;Jeans;Nike;Women's Fashion;95;44.712;Red;XL
41;352;Dress;H&M;Men's Fashion;71;15.032;Green;XL
87;353;Sweater;Nike;Women's Fashion;78;29.122;Blue;M
7;354;Dress;Gucci;Men's Fashion;74;38.646;Red;M
59;355;Sweater;Nike;Kids' Fashion;43;24.895;Red;XL
93;356;Dress;Zara;Kids' Fashion;68;4.33;Black;S
89;357;T-shirt;Adidas;Kids' Fashion;15;3.412;Yellow;L
66;358;Shoes;Adidas;Men's Fashion;55;11.749;Blue;XL
55;359;Dress;Nike;Kids' Fashion;68;44.495;Red;L
42;360;Sweater;H&M;Women's Fashion;24;22.572;Black;XL
78;361;Sweater;H&M;Kids' Fashion;62;17.604;Blue;XL
22;362;Jeans;Adidas;Men's Fashion;15;12.812;Red;S
72;363;Jeans;Nike;Kids' Fashion;33;31.428;Yellow;L
60;364;Jeans;Nike;Kids' Fashion;65;20.404;Black;M
92;365;T-shirt;Nike;Men's Fashion;16;32.824;White;L
7;366;Dress;Nike;Women's Fashion;29;41.533;Yellow;L
17;367;Shoes;Nike;Women's Fashion;31;27.106;Yellow;S
60;368;Shoes;Nike;Women's Fashion;35;15.417;Blue;XL
62;369;Shoes;Nike;Women's Fashion;96;37.951;Green;M
75;370;T-shirt;Nike;Kids' Fashion;58;26.342;White;S
65;371;Dress;Nike;Women's Fashion;33;10.811;White;XL
63;372;Dress;Nike;Men's Fashion;41;18.439;White;S
87;373;T-shirt;Adidas;Men's Fashion;63;31.531;Green;M
23;374;Jeans;Nike;Men's Fashion;20;1.474;Black;S
68;375;Jeans;Zara;Women's Fashion;49;42.687;Blue;XL
16;376;Shoes;H&M;Kids' Fashion;22;38.331;Green;S
33;377;Shoes;Zara;Women's Fashion;54;37.225;Black;L
55;378;T-shirt;Nike;Men's Fashion;45;35.712;Red;S
89;379;Jeans;Nike;Women's Fashion;25;36.375;White;M
73;380;Dress;Gucci;Women's Fashion;23;12.041;Red;XL
32;381;Shoes;H&M;Men's Fashion;23;33.244;Green;S
97;382;T-shirt;Gucci;Men's Fashion;93;35.849;Yellow;M
32;383;Jeans;H&M;Men's Fashion;86;25.338;Black;L
90;384;Sweater;H&M;Kids' Fashion;84;14.619;Black;L
74;385;Shoes;Gucci;Women's Fashion;35;36.667;Yellow;L
27;386;Dress;Adidas;Women's Fashion;17;35.783;Yellow;XL
52;387;Dress;Adidas;Women's Fashion;24;11.699;Green;XL
7;388;T-shirt;H&M;Men's Fashion;86;41.172;Green;M
51;389;T-shirt;Zara;Women's Fashion;91;15.471;White;XL
89;390;Sweater;Adidas;Women's Fashion;86;4.448;Green;M
66;391;Dress;Gucci;Women's Fashion;25;38.281;Blue;M
73;392;T-shirt;Zara;Men's Fashion;53;28.148;White;S
19;393;Shoes;H&M;Men's Fashion;32;17.522;Black;M
77;394;T-shirt;Gucci;Men's Fashion;56;3.532;Yellow;M
90;395;Shoes;Nike;Women's Fashion;14;25.907;Yellow;M
33;396;Shoes;Zara;Men's Fashion;74;28.659;Blue;M
100;397;Shoes;Zara;Kids' Fashion;94;15.739;White;XL
39;398;T-shirt;H&M;Men's Fashion;16;21.909;White;M
36;399;Dress;Adidas;Men's Fashion;37;26.298;Yellow;L
95;400;Jeans;H&M;Women's Fashion;91;24.347;Green;S
41;401;Jeans;Gucci;Women's Fashion;93;46.366;Green;S
10;402;Shoes;H&M;Women's Fashion;30;15.036;Yellow;M
83;403;Shoes;Adidas;Men's Fashion;61;34.857;Red;S
37;404;Shoes;Adidas;Men's Fashion;71;29.388;Green;M
61;405;Jeans;Adidas;Women's Fashion;30;26.799;Blue;S
89;406;Shoes;Nike;Men's Fashion;54;17.513;Black;L
50;407;Shoes;Nike;Women's Fashion;78;35.821;White;XL
54;408;Sweater;H&M;Men's Fashion;62;29.842;White;L
28;409;Shoes;Nike;Kids' Fashion;26;20.109;Red;S
48;410;Jeans;H&M;Kids' Fashion;64;47.231;Green;XL
35;411;Sweater;Nike;Men's Fashion;67;32.636;Red;M
66;412;Shoes;Nike;Kids' Fashion;63;34.024;Black;XL
18;413;Jeans;Zara;Women's Fashion;21;48.493;Green;XL
13;414;Dress;Zara;Kids' Fashion;63;21.751;Black;XL
22;415;Jeans;H&M;Kids' Fashion;41;27.288;Yellow;L
30;416;Sweater;H&M;Women's Fashion;92;32.515;Blue;S
58;417;Shoes;H&M;Women's Fashion;88;28.468;Red;S
82;418;Jeans;Zara;Men's Fashion;34;4.986;Blue;S
